27, 8, NAME-OUTPUT-1.TXT
Px, Py, Pz
Px, Py, Pz
211.253173828125, 211.9339141845703, 210.18553161621094
214.86932373046875, 211.54014587402344, 335.1325988769531
218.4854736328125, 211.1463623046875, 460.07965087890625
208.99258422851562, 336.9126281738281, 210.64483642578125
212.60873413085938, 336.51885986328125, 335.5918884277344
216.22486877441406, 336.12506103515625, 460.5389709472656
206.73199462890625, 461.891357421875, 211.10414123535156
210.34812927246094, 461.49755859375, 336.05120849609375
213.9642791748047, 461.1037902832031, 460.9982604980469
336.1803894042969, 214.20684814453125, 206.57711791992188
339.7965393066406, 213.8130645751953, 331.524169921875
343.4126892089844, 213.41928100585938, 456.47125244140625
333.9197998046875, 339.185546875, 207.0364227294922
337.53594970703125, 338.7917785644531, 331.9834899902344
341.152099609375, 338.39801025390625, 456.9305419921875
331.6592102050781, 464.1642761230469, 207.4957275390625
335.2753601074219, 463.7704772949219, 332.4427795410156
338.8915100097656, 463.376708984375, 457.3898620605469
461.1076354980469, 216.47976684570312, 202.9687042236328
464.7237854003906, 216.0859832763672, 327.915771484375
468.3399353027344, 215.69219970703125, 452.8628234863281
458.8470458984375, 341.4584655761719, 203.42800903320312
462.46319580078125, 341.064697265625, 328.3750915527344
466.079345703125, 340.6709289550781, 453.3221435546875
456.5864562988281, 466.43719482421875, 203.88731384277344
460.2026062011719, 466.04339599609375, 328.8343811035156
463.8187561035156, 465.6496276855469, 453.78143310546875
211.4910888671875, 209.69993591308594, 450.9367370605469
210.18092346191406, 208.8621826171875, 575.9270629882812
208.87075805664062, 208.02442932128906, 700.9173583984375
210.46697998046875, 334.6929931640625, 451.7637634277344
209.1568145751953, 333.8552551269531, 576.7540893554688
207.84664916992188, 333.0174865722656, 701.7444458007812
209.44285583496094, 459.6860656738281, 452.5908203125
208.1326904296875, 458.84832763671875, 577.5811157226562
206.82254028320312, 458.01055908203125, 702.5714721679688
336.4800109863281, 210.71530151367188, 452.2536926269531
335.16986083984375, 209.87754821777344, 577.2440185546875
333.8597106933594, 209.039794921875, 702.2343139648438
335.4559020996094, 335.7083740234375, 453.0807189941406
334.145751953125, 334.87060546875, 578.071044921875
332.8355712890625, 334.0328674316406, 703.0614013671875
334.4317932128906, 460.7014465332031, 453.9077453613281
333.12164306640625, 459.8636779785156, 578.8980712890625
331.81146240234375, 459.02593994140625, 703.888427734375
461.4689636230469, 211.7306671142578, 453.57061767578125
460.1588134765625, 210.89291381835938, 578.5609741210938
458.8486328125, 210.05516052246094, 703.55126953125
460.4448547363281, 336.7237243652344, 454.3976745605469
459.1346740722656, 335.885986328125, 579.3880004882812
457.82452392578125, 335.0482177734375, 704.3782958984375
459.4207458496094, 461.716796875, 455.2247009277344
458.1105651855469, 460.8790588378906, 580.2150268554688
456.8004150390625, 460.0412902832031, 705.2053833007812
209.5780487060547, 448.3661804199219, 210.68008422851562
210.38671875, 451.3605651855469, 335.6416015625
211.19540405273438, 454.3549499511719, 460.60308837890625
208.40248107910156, 573.324951171875, 207.693359375
209.21116638183594, 576.3193359375, 332.6548767089844
210.01983642578125, 579.313720703125, 457.61639404296875
207.2269287109375, 698.2837524414062, 204.70664978027344
208.0355987548828, 701.2781372070312, 329.66815185546875
208.84426879882812, 704.2725219726562, 454.6296691894531
334.5699157714844, 449.5220642089844, 209.843505859375
335.3785705566406, 452.5164489746094, 334.8050231933594
336.187255859375, 455.5108337402344, 459.76654052734375
333.39434814453125, 574.4808349609375, 206.85679626464844
334.2030029296875, 577.4752197265625, 331.81829833984375
335.0116882324219, 580.4696044921875, 456.7798156738281
332.2187805175781, 699.4396362304688, 203.8700714111328
333.0274658203125, 702.4340209960938, 328.83160400390625
333.83612060546875, 705.4284057617188, 453.7930908203125
459.561767578125, 450.6779479980469, 209.00694274902344
460.3704528808594, 453.6723327636719, 333.96844482421875
461.1791076660156, 456.6667175292969, 458.9299621582031
458.3861999511719, 575.63671875, 206.0202178955078
459.19488525390625, 578.631103515625, 330.98175048828125
460.0035400390625, 581.62548828125, 455.9432373046875
457.21063232421875, 700.5955200195312, 203.03350830078125
458.0193176269531, 703.5899047851562, 327.9950256347656
458.8279724121094, 706.5842895507812, 452.95654296875
210.36813354492188, 449.1888427734375, 448.15667724609375
212.99566650390625, 451.8896789550781, 573.099853515625
215.62319946289062, 454.5905456542969, 698.0430297851562
207.44894409179688, 574.1268920898438, 445.5173034667969
210.07647705078125, 576.8276977539062, 570.4605102539062
212.70401000976562, 579.528564453125, 695.4036865234375
204.5297393798828, 699.0648803710938, 442.8779602050781
207.15728759765625, 701.7657470703125, 567.8211669921875
209.78482055664062, 704.4666137695312, 692.7643432617188
335.306396484375, 452.05120849609375, 445.46734619140625
337.9339599609375, 454.7520751953125, 570.4105224609375
340.5614929199219, 457.45294189453125, 695.353759765625
332.38720703125, 576.9892578125, 442.8280029296875
335.0147705078125, 579.6901245117188, 567.7711791992188
337.6423034667969, 582.3909912109375, 692.7144165039062
329.468017578125, 701.9273071289062, 440.18865966796875
332.0955810546875, 704.6281127929688, 565.1318359375
334.7231140136719, 707.3289794921875, 690.0750122070312
460.24468994140625, 454.9136047363281, 442.7780456542969
462.8722229003906, 457.6144714355469, 567.7212524414062
465.499755859375, 460.3153076171875, 692.6644287109375
457.32550048828125, 579.8516235351562, 440.1387023925781
459.9530334472656, 582.552490234375, 565.0819091796875
462.58056640625, 585.2533569335938, 690.0250854492188
454.40631103515625, 704.7896728515625, 437.49932861328125
457.0338439941406, 707.4905395507812, 562.4425048828125
459.661376953125, 710.19140625, 687.3857421875
